Код громади,Назва громади,Вид кластеризації,Рік,Кластер,Відстань до центроїда
0754000000,Солотвинська,Пул (KMeans),2023,1,0.5805545516878237
0754000000,Солотвинська,Пул (Математичний),2023,0,0.5190381363220494
0754000000,Солотвинська,Пул (KMeans),2023,1,0.5805545516878237
0754000000,Солотвинська,Пул (Математичний),2023,0,0.5190381363220494
0754000000,Солотвинська,Пул (KMeans),2023,1,0.5805545516878237
0754000000,Солотвинська,Пул (Математичний),2023,0,0.5190381363220494
0754000000,Солотвинська,Пул (KMeans),2023,1,0.5805545516878237
0754000000,Солотвинська,Пул (Математичний),2023,0,0.5190381363220494
0755400000,Ставненська,Пул (KMeans),2023,2,0.4884523994455754
0755400000,Ставненська,Пул (Математичний),2023,0,1.235298135865505
0755500000,Сюртівська,Пул (KMeans),2023,2,0.4849385306181126
0755500000,Сюртівська,Пул (Математичний),2023,0,1.2404529846360464
0755600000,Тересвянська,Пул (KMeans),2023,1,0.679106419634423
0755600000,Тересвянська,Пул (Математичний),2023,0,0.6191501480486575
0755700000,Тур'є-Реметівська,Пул (KMeans),2023,2,0.6179691055524943
0755700000,Тур'є-Реметівська,Пул (Математичний),2023,0,1.2622076899089052
0750200000,Тячівська,Пул (KMeans),2023,1,1.8313477277287955
0750200000,Тячівська,Пул (Математичний),2023,0,2.1416203434738574
0755800000,Углянська,Пул (KMeans),2023,1,0.7850098778964937
0755800000,Углянська,Пул (Математичний),2023,0,0.38995421654560536
0755900000,Ужгородська,Пул (KMeans),2023,0,1.7198943735890286
0755900000,Ужгородська,Пул (Математичний),2023,1,2.403286625360289
0756000000,Усть-Чорнянська,Пул (KMeans),2023,1,0.44216946118573797
0756000000,Усть-Чорнянська,Пул (Математичний),2023,0,0.6489929320304891
0751600000,Холмківська,Пул (KMeans),2023,0,1.2842303412299385
0751600000,Холмківська,Пул (Математичний),2023,1,1.9987640661233241
0756100000,Хустська,Пул (KMeans),2023,1,1.0339715788093702
0756100000,Хустська,Пул (Математичний),2023,0,1.0323427574585153
0756200000,Чинадіївська,Пул (KMeans),2023,1,0.5799856893066313
0756200000,Чинадіївська,Пул (Математичний),2023,0,0.80445649459989
0756300000,Чопська,Пул (KMeans),2023,0,1.6205959038601137
0756300000,Чопська,Пул (Математичний),2023,1,2.342591983314998
0756400000,Ясінянська,Пул (KMeans),2023,1,0.7134266780051672
0756400000,Ясінянська,Пул (Математичний),2023,0,0.8856535863716982
0854900000,Андрівська,Пул (KMeans),2023,4,2.5872094248901156
0854900000,Андрівська,Пул (Математичний),2023,3,2.9988773588407747
0855700000,Андріївська,Пул (KMeans),2023,1,0.609865308515078
0855700000,Андріївська,Пул (Математичний),2023,0,1.1182980987526903
0854400000,Бердянська,Пул (KMeans),2023,1,1.0681329737314378
0854400000,Бердянська,Пул (Математичний),2023,0,1.4065431458851774
0850100000,Берестівська,Пул (KMeans),2023,1,0.5049273611698479
0850100000,Берестівська,Пул (Математичний),2023,0,1.0164537244995315
0853500000,Благовіщенська,Пул (KMeans),2023,1,0.5606001836050827
0853500000,Благовіщенська,Пул (Математичний),2023,0,1.028813230026675
0851000000,Біленьківська,Пул (KMeans),2023,1,0.4893450815282774
0851000000,Біленьківська,Пул (Математичний),2023,0,0.8649014038385258
0855800000,Василівська,Пул (KMeans),2023,1,0.5781570763857753
0855800000,Василівська,Пул (Математичний),2023,0,0.7412188402373384
0851900000,Великобілозерська,Пул (KMeans),2023,1,0.5091500500578932
0851900000,Великобілозерська,Пул (Математичний),2023,0,1.0391069310614087
0850200000,Веселівська,Пул (KMeans),2023,1,0.6082528310435668
0850200000,Веселівська,Пул (Математичний),2023,0,1.0710993118674297
0852400000,Водянська,Пул (KMeans),2023,4,2.721321756404666
0852400000,Водянська,Пул (Математичний),2023,3,3.129665552259706
0852900000,Воздвижівська,Пул (KMeans),2023,1,0.42184843959457075
0852900000,Воздвижівська,Пул (Математичний),2023,0,0.9362326168627298
0850600000,Воскресенська,Пул (KMeans),2023,1,0.5472267953244945
0850600000,Воскресенська,Пул (Математичний),2023,0,1.0509792564991092
0855900000,Вільнянська,Пул (KMeans),2023,1,0.44011848216029603
0855900000,Вільнянська,Пул (Математичний),2023,0,0.9091369362070275
0852700000,Павлівська,Пул (KMeans),2023,1,0.51905978470657
0852700000,Павлівська,Пул (Математичний),2023,0,1.005812392089431
0852700000,Павлівська,Пул (KMeans),2023,1,0.51905978470657
0852700000,Павлівська,Пул (Математичний),2023,0,1.005812392089431
0852700000,Павлівська,Пул (KMeans),2023,1,0.51905978470657
0852700000,Павлівська,Пул (Математичний),2023,0,1.005812392089431
0852700000,Павлівська,Пул (KMeans),2023,1,0.51905978470657
0852700000,Павлівська,Пул (Математичний),2023,0,1.005812392089431
0852100000,Гуляйпільська,Пул (KMeans),2023,1,0.673437935473974
0852100000,Гуляйпільська,Пул (Математичний),2023,0,1.1392481664576457
0856000000,Дніпрорудненська,Пул (KMeans),2023,1,0.6202098276573362
0856000000,Дніпрорудненська,Пул (Математичний),2023,0,1.0388750724486056
0854200000,Роздольська,Пул (KMeans),2023,1,0.5150652216587462
0854200000,Роздольська,Пул (Математичний),2023,0,1.005171310123869
0854200000,Роздольська,Пул (KMeans),2023,1,0.5150652216587462
0854200000,Роздольська,Пул (Математичний),2023,0,1.005171310123869
0854200000,Роздольська,Пул (KMeans),2023,1,0.5150652216587462
0854200000,Роздольська,Пул (Математичний),2023,0,1.005171310123869
0854200000,Роздольська,Пул (KMeans),2023,1,0.5150652216587462
0854200000,Роздольська,Пул (Математичний),2023,0,1.005171310123869
0856100000,Енергодарська,Пул (KMeans),2023,0,1.7925878484694766
0856100000,Енергодарська,Пул (Математичний),2023,1,2.5017933007474813
0856200000,Запорізька,Пул (KMeans),2023,0,11.397118606232569
0856200000,Запорізька,Пул (Математичний),2023,4,4.61124176951492
0851700000,Кам'янсько-Дніпровська,Пул (KMeans),2023,1,0.9507027418179143
0851700000,Кам'янсько-Дніпровська,Пул (Математичний),2023,0,1.393269628316928
0853200000,Кирилівська,Пул (KMeans),2023,1,0.514328013353456
0853200000,Кирилівська,Пул (Математичний),2023,0,1.016106085702654
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0850300000,Комиш-Зорянська,Пул (KMeans),2023,1,0.56384218983493
0850300000,Комиш-Зорянська,Пул (Математичний),2023,0,1.0909921310204815
0850900000,Комишуваська,Пул (KMeans),2023,2,0.5644904253571899
0850900000,Комишуваська,Пул (Математичний),2023,0,1.2486297637540824
0856500000,Кушугумська,Пул (KMeans),2023,1,0.7170481703236098
0856500000,Кушугумська,Пул (Математичний),2023,0,0.5656946851716321
0855100000,Малинівська,Пул (KMeans),2023,1,0.5714219404300165
0855100000,Малинівська,Пул (Математичний),2023,0,1.1040915331575902
0856600000,Малобілозерська,Пул (KMeans),2023,0,1.7258667365539706
0856600000,Малобілозерська,Пул (Математичний),2023,1,2.4498044290837635
0851300000,Малотокмачанська,Пул (KMeans),2023,1,0.6629098735555007
0851300000,Малотокмачанська,Пул (Математичний),2023,0,1.1335877990858416
0856700000,Матвіївська,Пул (KMeans),2023,1,0.39156413415232066
0856700000,Матвіївська,Пул (Математичний),2023,0,0.8749438315807403
0856800000,Мелітопольська,Пул (KMeans),2023,1,1.2063870213504033
0856800000,Мелітопольська,Пул (Математичний),2023,0,1.5221834676388843
0850500000,Смирновська,Пул (KMeans),2023,1,0.5249431062566012
0850500000,Смирновська,Пул (Математичний),2023,0,1.1072839018461835
0850500000,Смирновська,Пул (KMeans),2023,1,0.5249431062566012
0850500000,Смирновська,Пул (Математичний),2023,0,1.1072839018461835
0850500000,Смирновська,Пул (KMeans),2023,1,0.5249431062566012
0850500000,Смирновська,Пул (Математичний),2023,0,1.1072839018461835
0850500000,Смирновська,Пул (KMeans),2023,1,0.5249431062566012
0850500000,Смирновська,Пул (Математичний),2023,0,1.1072839018461835
0856900000,Михайло-Лукашівська,Пул (KMeans),2023,1,0.4585540409978642
0856900000,Михайло-Лукашівська,Пул (Математичний),2023,0,0.8098046509485142
0853700000,Михайлівська,Пул (KMeans),2023,1,0.6476961508776475
0853700000,Михайлівська,Пул (Математичний),2023,0,1.079812195161252
0857000000,Молочанська,Пул (KMeans),2023,1,0.5865201826213153
0857000000,Молочанська,Пул (Математичний),2023,0,1.08583849495055
0855200000,Новенська,Пул (KMeans),2023,1,0.5011873125532925
0855200000,Новенська,Пул (Математичний),2023,0,0.9860671900167517
0853400000,Новобогданівська,Пул (KMeans),2023,1,0.5216746016775465
0853400000,Новобогданівська,Пул (Математичний),2023,0,1.0263902661535182
0857100000,Нововасилівська,Пул (KMeans),2023,1,0.5401984430608451
0857100000,Нововасилівська,Пул (Математичний),2023,0,1.012387571534691
0857200000,Новомиколаївська,Пул (KMeans),2023,1,0.47210433808196406
0857200000,Новомиколаївська,Пул (Математичний),2023,0,0.8242339495347458
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0852600000,Новоуспенівська,Пул (KMeans),2023,4,2.545358393472467
0852600000,Новоуспенівська,Пул (Математичний),2023,3,2.954636394216704
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0854100000,Олександрівська,Пул (KMeans),2023,1,0.9900287130898522
0854100000,Олександрівська,Пул (Математичний),2023,0,1.4436861031158275
0851800000,Оріхівська,Пул (KMeans),2023,1,0.602533478432023
0851800000,Оріхівська,Пул (Математичний),2023,0,1.0799766469697203
0851400000,Осипенківська,Пул (KMeans),2023,1,0.5276633940231038
0851400000,Осипенківська,Пул (Математичний),2023,0,1.0442429746985773
0852700000,Павлівська,Пул (KMeans),2023,1,0.51905978470657
0852700000,Павлівська,Пул (Математичний),2023,0,1.005812392089431
0852700000,Павлівська,Пул (KMeans),2023,1,0.51905978470657
0852700000,Павлівська,Пул (Математичний),2023,0,1.005812392089431
0852700000,Павлівська,Пул (KMeans),2023,1,0.51905978470657
0852700000,Павлівська,Пул (Математичний),2023,0,1.005812392089431
0852700000,Павлівська,Пул (KMeans),2023,1,0.51905978470657
0852700000,Павлівська,Пул (Математичний),2023,0,1.005812392089431
0852800000,Петро-Михайлівська,Пул (KMeans),2023,1,0.42748871503468683
0852800000,Петро-Михайлівська,Пул (Математичний),2023,0,0.8894583975262226
0854700000,Пологівська,Пул (KMeans),2023,1,0.763042032862121
0854700000,Пологівська,Пул (Математичний),2023,0,1.2600929547768047
0850400000,Преображенська,Пул (KMeans),2023,1,0.5542943791807529
0850400000,Преображенська,Пул (Математичний),2023,0,1.0378624948667274
0853100000,Приазовська,Пул (KMeans),2023,1,0.5891692541705496
0853100000,Приазовська,Пул (Математичний),2023,0,1.080148931999438
0850800000,Приморська,Пул (KMeans),2023,1,0.7005883321781069
0850800000,Приморська,Пул (Математичний),2023,0,1.1417864741075276
0853000000,Райхенфельдська,Пул (KMeans),2023,1,0.5471939327582935
0853000000,Райхенфельдська,Пул (Математичний),2023,0,1.044518055461688
0854200000,Роздольська,Пул (KMeans),2023,1,0.5150652216587462
0854200000,Роздольська,Пул (Математичний),2023,0,1.005171310123869
0854200000,Роздольська,Пул (KMeans),2023,1,0.5150652216587462
0854200000,Роздольська,Пул (Математичний),2023,0,1.005171310123869
0854200000,Роздольська,Пул (KMeans),2023,1,0.5150652216587462
0854200000,Роздольська,Пул (Математичний),2023,0,1.005171310123869
0854200000,Роздольська,Пул (KMeans),2023,1,0.5150652216587462
0854200000,Роздольська,Пул (Математичний),2023,0,1.005171310123869
0854800000,Розівська,Пул (KMeans),2023,1,0.5735315074108481
0854800000,Розівська,Пул (Математичний),2023,0,1.1023982124863108
0855400000,Семенівська,Пул (KMeans),2023,1,0.4672642215775345
0855400000,Семенівська,Пул (Математичний),2023,0,0.9665994727678062
0850500000,Смирновська,Пул (KMeans),2023,1,0.5249431062566012
0850500000,Смирновська,Пул (Математичний),2023,0,1.1072839018461835
0850500000,Смирновська,Пул (KMeans),2023,1,0.5249431062566012
0850500000,Смирновська,Пул (Математичний),2023,0,1.1072839018461835
0850500000,Смирновська,Пул (KMeans),2023,1,0.5249431062566012
0850500000,Смирновська,Пул (Математичний),2023,0,1.1072839018461835
0850500000,Смирновська,Пул (KMeans),2023,1,0.5249431062566012
0850500000,Смирновська,Пул (Математичний),2023,0,1.1072839018461835
0857300000,Степненська,Пул (KMeans),2023,1,0.5489979841879572
0857300000,Степненська,Пул (Математичний),2023,0,0.702420363880391
0857400000,Степногірська,Пул (KMeans),2023,1,0.5324167456831058
0857400000,Степногірська,Пул (Математичний),2023,0,0.9027106179320568
0851600000,Таврійська,Пул (KMeans),2023,1,0.5267802575454134
0851600000,Таврійська,Пул (Математичний),2023,0,0.9823876444404069
0855500000,Тернуватська,Пул (KMeans),2023,1,0.4698141719886826
0855500000,Тернуватська,Пул (Математичний),2023,0,1.0064113063648557
0857500000,Терпіннівська,Пул (KMeans),2023,1,0.5358301274851747
0857500000,Терпіннівська,Пул (Математичний),2023,0,0.9916351251502374
0857600000,Токмацька,Пул (KMeans),2023,1,0.804274750902496
0857600000,Токмацька,Пул (Математичний),2023,0,1.2082848328876672
0855600000,Федорівська,Пул (KMeans),2023,1,0.5610389120503878
0855600000,Федорівська,Пул (Математичний),2023,0,1.0935822858845576
0852000000,Чернігівська,Пул (KMeans),2023,1,0.6488271010139222
0852000000,Чернігівська,Пул (Математичний),2023,0,1.136141482376902
0852300000,Широківська,Пул (KMeans),2023,1,0.4630961085393564
0852300000,Широківська,Пул (Математичний),2023,0,0.9395768982923541
0853300000,Якимівська,Пул (KMeans),2023,1,0.7584362907016992
0853300000,Якимівська,Пул (Математичний),2023,0,1.1808333475728194
0653300000,Ємільчинська,Пул (KMeans),2023,1,0.6488369589258363
0653300000,Ємільчинська,Пул (Математичний),2023,0,0.8049187526390452
0650400000,Вільшанська,Пул (KMeans),2023,1,1.8136029871851727
0650400000,Вільшанська,Пул (Математичний),2023,0,2.240838773878845
0650400000,Вільшанська,Пул (KMeans),2023,1,1.8136029871851727
0650400000,Вільшанська,Пул (Математичний),2023,0,2.240838773878845
0650400000,Вільшанська,Пул (KMeans),2023,1,1.8136029871851727
0650400000,Вільшанська,Пул (Математичний),2023,0,2.240838773878845
0650400000,Вільшанська,Пул (KMeans),2023,1,1.8136029871851727
0650400000,Вільшанська,Пул (Математичний),2023,0,2.240838773878845
0652200000,Андрушківська,Пул (KMeans),2023,1,0.3485469848459821
0652200000,Андрушківська,Пул (Математичний),2023,0,0.9463742979601543
0655700000,Андрушівська,Пул (KMeans),2023,1,0.5547664038179909
0655700000,Андрушівська,Пул (Математичний),2023,0,0.8774492300849988
0651100000,Баранівська,Пул (KMeans),2023,1,0.6495795566149198
0651100000,Баранівська,Пул (Математичний),2023,0,0.7719010206032513
0652300000,Барашівська,Пул (KMeans),2023,1,0.49767546734147805
0652300000,Барашівська,Пул (Математичний),2023,0,0.6978306483562007
0655800000,Березівська,Пул (KMeans),2023,0,1.2162259849556085
0655800000,Березівська,Пул (Математичний),2023,1,1.9087583391301624
0655800000,Березівська,Пул (KMeans),2023,0,1.2162259849556085
0655800000,Березівська,Пул (Математичний),2023,1,1.9087583391301624
0655800000,Березівська,Пул (KMeans),2023,0,1.2162259849556085
0655800000,Березівська,Пул (Математичний),2023,1,1.9087583391301624
0655800000,Березівська,Пул (KMeans),2023,0,1.2162259849556085
0655800000,Березівська,Пул (Математичний),2023,1,1.9087583391301624
0655800000,Березівська,Пул (KMeans),2023,0,1.2162259849556085
0655800000,Березівська,Пул (Математичний),2023,1,1.9087583391301624
0655800000,Березівська,Пул (KMeans),2023,0,1.2162259849556085
0655800000,Березівська,Пул (Математичний),2023,1,1.9087583391301624
0655800000,Березівська,Пул (KMeans),2023,0,1.2162259849556085
0655800000,Березівська,Пул (Математичний),2023,1,1.9087583391301624
0655800000,Березівська,Пул (KMeans),2023,0,1.2162259849556085
0655800000,Березівська,Пул (Математичний),2023,1,1.9087583391301624
0653500000,Брониківська,Пул (KMeans),2023,1,0.6042901783118564
0653500000,Брониківська,Пул (Математичний),2023,0,0.4758676213574609
0651400000,Брусилівська,Пул (KMeans),2023,1,0.4960919377439723
0651400000,Брусилівська,Пул (Математичний),2023,0,0.9716870750962183
0652400000,Білокоровицька,Пул (KMeans),2023,1,0.5191274814575356
0652400000,Білокоровицька,Пул (Математичний),2023,0,0.660217783099006
0650100000,Високівська,Пул (KMeans),2023,1,0.6023299442076102
0650100000,Високівська,Пул (Математичний),2023,0,0.6563007499339106
0650200000,Вишевицька,Пул (KMeans),2023,1,0.47205592871117424
0650200000,Вишевицька,Пул (Математичний),2023,0,0.8086958065327552
0656000000,Волицька,Пул (KMeans),2023,0,0.9672381632937254
0656000000,Волицька,Пул (Математичний),2023,1,0.5118089783736355
0654700000,Вчорайшенська,Пул (KMeans),2023,1,0.45576220017797603
0654700000,Вчорайшенська,Пул (Математичний),2023,0,0.8997603567884418
0650400000,Вільшанська,Пул (KMeans),2023,1,1.8136029871851727
0650400000,Вільшанська,Пул (Математичний),2023,0,2.240838773878845
0650400000,Вільшанська,Пул (KMeans),2023,1,1.8136029871851727
0650400000,Вільшанська,Пул (Математичний),2023,0,2.240838773878845
0650400000,Вільшанська,Пул (KMeans),2023,1,1.8136029871851727
0650400000,Вільшанська,Пул (Математичний),2023,0,2.240838773878845
0650400000,Вільшанська,Пул (KMeans),2023,1,1.8136029871851727
0650400000,Вільшанська,Пул (Математичний),2023,0,2.240838773878845
0656100000,Гладковицька,Пул (KMeans),2023,1,0.5059234041414579
0656100000,Гладковицька,Пул (Математичний),2023,0,0.9634187952187896
0654400000,Глибочицька,Пул (KMeans),2023,1,0.3793785214084298
0654400000,Глибочицька,Пул (Математичний),2023,0,0.7670687935883913
0651500000,Городницька,Пул (KMeans),2023,1,0.6365924345935378
0651500000,Городницька,Пул (Математичний),2023,0,0.535867891088158
0656200000,Городоцька,Пул (KMeans),2023,0,1.2781374152250904
0656200000,Городоцька,Пул (Математичний),2023,1,1.9136467708551421
0652600000,Горщиківська,Пул (KMeans),2023,1,0.3921122663707273
0652600000,Горщиківська,Пул (Математичний),2023,0,0.9224937888254242
0654800000,Гришковецька,Пул (KMeans),2023,2,0.3781935322664838
0654800000,Гришковецька,Пул (Математичний),2023,0,1.2170176523741443
0651600000,Довбиська,Пул (KMeans),2023,1,0.5079285245420158
0651600000,Довбиська,Пул (Математичний),2023,0,0.7751601429654955
0650300000,Дубрівська,Пул (KMeans),2023,1,0.5368286274377886
0650300000,Дубрівська,Пул (Математичний),2023,0,0.6749310571879371
0655200000,Житомирська,Пул (KMeans),2023,0,1.2994277834781782
0655200000,Житомирська,Пул (Математичний),2023,1,1.07601709605523
0655300000,Звягельська,Пул (KMeans),2023,0,1.775662741595784
0655300000,Звягельська,Пул (Математичний),2023,1,2.4758894095576927
0652700000,Квітнева,Пул (KMeans),2023,0,1.368251917931647
0652700000,Квітнева,Пул (Математичний),2023,1,2.06061860546011
0651000000,Корнинська,Пул (KMeans),2023,1,0.48299570234973194
0651000000,Корнинська,Пул (Математичний),2023,0,0.9194926658164172
0656300000,Коростенська,Пул (KMeans),2023,1,0.8391517206510513
0656300000,Коростенська,Пул (Математичний),2023,0,1.0530484328672935
0651200000,Коростишівська,Пул (KMeans),2023,2,0.6204006929813626
0651200000,Коростишівська,Пул (Математичний),2023,0,1.2628273140854296
0652800000,Краснопільська,Пул (KMeans),2023,1,0.4801109526355382
0652800000,Краснопільська,Пул (Математичний),2023,0,0.8408396217735001
0653900000,Курненська,Пул (KMeans),2023,1,0.5263137437690373
0653900000,Курненська,Пул (Математичний),2023,0,0.6922484732324191
0651700000,Лугинська,Пул (KMeans),2023,1,0.5691210768661797
0651700000,Лугинська,Пул (Математичний),2023,0,0.7352632387294232
0653400000,Любарська,Пул (KMeans),2023,1,0.7010246529628439
0653400000,Любарська,Пул (Математичний),2023,0,0.5653367841888317
0656400000,Малинська,Пул (KMeans),2023,1,0.6720176961716544
0656400000,Малинська,Пул (Математичний),2023,0,1.0408525245995905
0651800000,Миропільська,Пул (KMeans),2023,0,1.2278675534340042
0651800000,Миропільська,Пул (Математичний),2023,1,1.8851753571629535
0650500000,Народицька,Пул (KMeans),2023,2,0.4716077212965989
0650500000,Народицька,Пул (Математичний),2023,0,1.2290303030320648
0650600000,Новоборівська,Пул (KMeans),2023,1,0.4965010911272068
0650600000,Новоборівська,Пул (Математичний),2023,0,0.8135425879287471
0656500000,Новогуйвинська,Пул (KMeans),2023,0,1.4207117353076062
0656500000,Новогуйвинська,Пул (Математичний),2023,1,2.1430228927560613
0653800000,Овруцька,Пул (KMeans),2023,2,0.6750759764456837
0653800000,Овруцька,Пул (Математичний),2023,0,1.284962774493186
0651300000,Олевська,Пул (KMeans),2023,1,0.8770278323723165
0651300000,Олевська,Пул (Математичний),2023,0,0.718658203812209
0654500000,Оліївська,Пул (KMeans),2023,0,0.7712814513218528
0654500000,Оліївська,Пул (Математичний),2023,1,1.4419883997048448
0651900000,Попільнянська,Пул (KMeans),2023,1,0.26830375963269465
0651900000,Попільнянська,Пул (Математичний),2023,0,0.8940799695870871
0650700000,Потіївська,Пул (KMeans),2023,1,0.5230667147032845
0650700000,Потіївська,Пул (Математичний),2023,0,0.8190347860668578
0654200000,Пулинська,Пул (KMeans),2023,1,0.6754380821685034
0654200000,Пулинська,Пул (Математичний),2023,0,0.4566634136300051
0653600000,Піщівська,Пул (KMeans),2023,1,0.47000830250628217
0653600000,Піщівська,Пул (Математичний),2023,0,0.8151632863051688
0654300000,Радомишльська,Пул (KMeans),2023,1,0.5553040737211783
0654300000,Радомишльська,Пул (Математичний),2023,0,0.9126915428097768
0654900000,Райгородоцька,Пул (KMeans),2023,1,0.45119089822964875
0654900000,Райгородоцька,Пул (Математичний),2023,0,0.6584401544762744
0656600000,Семенівська,Пул (KMeans),2023,1,0.5645823075079353
0656600000,Семенівська,Пул (Математичний),2023,0,0.7063593627632238
0656600000,Семенівська,Пул (KMeans),2023,1,0.5645823075079353
0656600000,Семенівська,Пул (Математичний),2023,0,0.7063593627632238
0656600000,Семенівська,Пул (KMeans),2023,1,0.5645823075079353
0656600000,Семенівська,Пул (Математичний),2023,0,0.7063593627632238
0656600000,Семенівська,Пул (KMeans),2023,1,0.5645823075079353
0656600000,Семенівська,Пул (Математичний),2023,0,0.7063593627632238
0656700000,Ружинська,Пул (KMeans),2023,1,0.5884440617289058
0656700000,Ружинська,Пул (Математичний),2023,0,0.9628937499810657
0656600000,Семенівська,Пул (KMeans),2023,1,0.5645823075079353
0656600000,Семенівська,Пул (Математичний),2023,0,0.7063593627632238
0656600000,Семенівська,Пул (KMeans),2023,1,0.5645823075079353
0656600000,Семенівська,Пул (Математичний),2023,0,0.7063593627632238
0656600000,Семенівська,Пул (KMeans),2023,1,0.5645823075079353
0656600000,Семенівська,Пул (Математичний),2023,0,0.7063593627632238
0656600000,Семенівська,Пул (KMeans),2023,1,0.5645823075079353
0656600000,Семенівська,Пул (Математичний),2023,0,0.7063593627632238
0653700000,Словечанська,Пул (KMeans),2023,1,0.5442027441180138
0653700000,Словечанська,Пул (Математичний),2023,0,0.5862316825474596
0653000000,Станишівська,Пул (KMeans),2023,2,1.7929058447061117
0653000000,Станишівська,Пул (Математичний),2023,0,2.3434217924865934
0655600000,Старосілецька,Пул (KMeans),2023,1,0.4307260789227937
0655600000,Старосілецька,Пул (Математичний),2023,0,0.8273750849109235
0655400000,Стриївська,Пул (KMeans),2023,1,0.38784546806995407
0655400000,Стриївська,Пул (Математичний),2023,0,0.7360222335757216
0650800000,Тетерівська,Пул (KMeans),2023,2,0.42850071634325276
0650800000,Тетерівська,Пул (Математичний),2023,0,1.2271693657419074
0653100000,Ушомирська,Пул (KMeans),2023,0,0.8375509722032579
0653100000,Ушомирська,Пул (Математичний),2023,1,0.3008698206807804
0655500000,Харитонівська,Пул (KMeans),2023,1,0.6373167616978511
0655500000,Харитонівська,Пул (Математичний),2023,0,0.8441466655107408
0652000000,Хорошівська,Пул (KMeans),2023,2,0.5676568400463841
0652000000,Хорошівська,Пул (Математичний),2023,0,1.2454135188464361
0650900000,Червоненська,Пул (KMeans),2023,1,0.48027737536161
0650900000,Червоненська,Пул (Математичний),2023,0,0.7790264244617386
0656800000,Черняхівська,Пул (KMeans),2023,0,1.3591753304768246
0656800000,Черняхівська,Пул (Математичний),2023,1,2.083576163437548
